#ROUND;DATE;HOUR;HOME-TEAM;SCORE;AWAY-TEAM
1;05/05/2019;20:00;Cruzeiro/MG;2x1;Goiás/GO
1;05/05/2019;20:00;CSA/AL;0x0;Santos/SP
1;05/05/2019;20:00;São Paulo/SP;1x1;Flamengo/RJ
1;05/05/2019;15:00;Chapecoense/SC;1x1;Atlético/PR
1;05/05/2019;01:00;Ceará/CE;1x2;Atlético/MG
1;04/05/2019;23:00;Palmeiras/SP;1x0;Internacional/RS
1;04/05/2019;23:00;Vasco/RJ;1x1;Corinthians/SP
1;12/05/2019;23:00;Atlético/PR;1x0;Bahia/BA
1;12/05/2019;23:00;Avaí/SC;0x0;CSA/AL
1;12/05/2019;23:00;Fortaleza/CE;0x1;São Paulo/SP
1;12/05/2019;20:00;Atlético/MG;0x2;Palmeiras/SP
1;12/05/2019;20:00;Internacional/RS;3x1;Cruzeiro/MG
1;12/05/2019;20:00;Santos/SP;3x0;Vasco/RJ
1;12/05/2019;15:00;Flamengo/RJ;2x1;Chapecoense/SC
1;12/05/2019;01:00;Goiás/GO;2x1;Ceará/CE
1;11/05/2019;23:00;Corinthians/SP;0x0;Grêmio/RS
1;11/05/2019;20:00;Fluminense/RJ;0x1;Botafogo/RJ
1;19/05/2019;23:00;Ceará/CE;2x1;Grêmio/RS
1;19/05/2019;23:00;Vasco/RJ;1x1;Avaí/SC
1;19/05/2019;20:00;Atlético/PR;0x2;Corinthians/SP
1;19/05/2019;20:00;Chapecoense/SC;1x3;Fortaleza/CE
1;19/05/2019;20:00;Goiás/GO;1x0;Botafogo/RJ
1;19/05/2019;20:00;Internacional/RS;2x0;CSA/AL
1;19/05/2019;15:00;São Paulo/SP;0x0;Bahia/BA
1;18/05/2019;23:00;Atlético/MG;2x1;Flamengo/RJ
1;18/05/2019;23:00;Palmeiras/SP;4x0;Santos/SP
1;18/05/2019;22:00;Fluminense/RJ;4x1;Cruzeiro/MG
1;28/05/2019;00:00;Avaí/SC;1x2;Ceará/CE
1;28/05/2019;00:00;CSA/AL;1x0;Goiás/GO
1;26/05/2019;23:00;Bahia/BA;3x2;Fluminense/RJ
1;26/05/2019;23:00;Corinthians/SP;1x0;São Paulo/SP
1;26/05/2019;23:00;Cruzeiro/MG;1x2;Chapecoense/SC
1;26/05/2019;23:00;Fortaleza/CE;1x1;Vasco/RJ
1;26/05/2019;20:00;Flamengo/RJ;3x2;Atlético/PR
1;26/05/2019;20:00;Santos/SP;0x0;Internacional/RS
1;25/05/2019;23:00;Grêmio/RS;1x0;Atlético/MG
1;25/05/2019;20:00;Botafogo/RJ;0x1;Palmeiras/SP
1;07/08/2019;23:15;Corinthians/SP;2x0;Goiás/GO
1;02/06/2019;23:00;Atlético/MG;4x0;CSA/AL
1;02/06/2019;23:00;Chapecoense/SC;1x2;Palmeiras/SP
1;02/06/2019;23:00;Internacional/RS;2x0;Avaí/SC
1;02/06/2019;20:00;Atlético/PR;3x0;Fluminense/RJ
1;02/06/2019;20:00;Ceará/CE;0x1;Santos/SP
1;02/06/2019;20:00;São Paulo/SP;1x1;Cruzeiro/MG
1;02/06/2019;15:00;Botafogo/RJ;1x0;Vasco/RJ
1;01/06/2019;23:00;Bahia/BA;1x0;Grêmio/RS
1;01/06/2019;20:00;Flamengo/RJ;2x0;Fortaleza/CE
1;11/06/2019;00:00;Goiás/GO;3x1;Chapecoense/SC
1;09/06/2019;23:00;CSA/AL;1x2;Botafogo/RJ
1;09/06/2019;23:00;Fluminense/RJ;0x0;Flamengo/RJ
1;09/06/2019;23:00;Santos/SP;3x1;Atlético/MG
1;09/06/2019;01:00;Avaí/SC;0x0;São Paulo/SP
1;08/06/2019;23:30;Ceará/CE;0x0;Bahia/BA
1;08/06/2019;23:00;Cruzeiro/MG;0x0;Corinthians/SP
1;08/06/2019;23:00;Grêmio/RS;1x0;Fortaleza/CE
1;08/06/2019;20:30;Palmeiras/SP;1x0;Atlético/PR
1;08/06/2019;00:30;Vasco/RJ;2x1;Internacional/RS
1;14/06/2019;00:00;Atlético/MG;1x1;São Paulo/SP
1;14/06/2019;00:00;Chapecoense/SC;1x1;Fluminense/RJ
1;14/06/2019;00:00;Goiás/GO;2x1;Atlético/PR
1;14/06/2019;00:00;Palmeiras/SP;2x0;Avaí/SC
1;13/06/2019;23:15;Vasco/RJ;1x0;Ceará/CE
1;13/06/2019;01:30;CSA/AL;0x2;Flamengo/RJ
1;13/06/2019;01:30;Internacional/RS;3x1;Bahia/BA
1;13/06/2019;01:30;Santos/SP;1x0;Corinthians/SP
1;13/06/2019;01:00;Fortaleza/CE;2x1;Cruzeiro/MG
1;12/06/2019;23:15;Botafogo/RJ;0x1;Grêmio/RS
1;16/07/2019;00:00;Fluminense/RJ;1x1;Ceará/CE
1;14/07/2019;23:00;Chapecoense/SC;1x2;Atlético/MG
1;14/07/2019;20:00;Atlético/PR;1x0;Internacional/RS
1;14/07/2019;20:00;Corinthians/SP;1x0;CSA/AL
1;14/07/2019;20:00;Cruzeiro/MG;0x0;Botafogo/RJ
1;14/07/2019;15:00;Flamengo/RJ;6x1;Goiás/GO
1;13/07/2019;23:00;Bahia/BA;0x1;Santos/SP
1;13/07/2019;23:00;São Paulo/SP;1x1;Palmeiras/SP
1;13/07/2019;21:00;Fortaleza/CE;2x0;Avaí/SC
1;13/07/2019;21:00;Grêmio/RS;2x1;Vasco/RJ
1;23/07/2019;00:00;São Paulo/SP;4x0;Chapecoense/SC
1;21/07/2019;23:00;Avaí/SC;0x0;Goiás/GO
1;21/07/2019;20:00;Atlético/MG;2x2;Fortaleza/CE
1;21/07/2019;20:00;Corinthians/SP;1x1;Flamengo/RJ
1;21/07/2019;15:00;Botafogo/RJ;0x1;Santos/SP
1;20/07/2019;23:00;Ceará/CE;2x0;Palmeiras/SP
1;20/07/2019;23:00;CSA/AL;0x4;Atlético/PR
1;20/07/2019;23:00;Internacional/RS;1x1;Grêmio/RS
1;20/07/2019;21:00;Bahia/BA;0x0;Cruzeiro/MG
1;20/07/2019;15:00;Vasco/RJ;2x1;Fluminense/RJ
1;30/07/2019;00:00;CSA/AL;0x0;Grêmio/RS
1;28/07/2019;23:00;Fortaleza/CE;1x3;Corinthians/SP
1;28/07/2019;23:00;Goiás/GO;0x0;Atlético/MG
1;28/07/2019;20:00;Flamengo/RJ;3x2;Botafogo/RJ
1;28/07/2019;20:00;Santos/SP;3x1;Avaí/SC
1;28/07/2019;15:00;Chapecoense/SC;0x0;Bahia/BA
1;27/07/2019;23:00;Cruzeiro/MG;0x2;Atlético/PR
1;27/07/2019;23:00;Fluminense/RJ;1x2;São Paulo/SP
1;27/07/2019;23:00;Internacional/RS;1x0;Ceará/CE
1;27/07/2019;21:00;Palmeiras/SP;1x1;Vasco/RJ
1;21/08/2019;23:15;Atlético/PR;0x1;São Paulo/SP
1;06/08/2019;00:00;Grêmio/RS;3x3;Chapecoense/SC
1;04/08/2019;23:00;Atlético/MG;2x0;Cruzeiro/MG
1;04/08/2019;23:00;Corinthians/SP;1x1;Palmeiras/SP
1;04/08/2019;23:00;Vasco/RJ;0x0;CSA/AL
1;04/08/2019;20:00;Avaí/SC;0x2;Botafogo/RJ
1;04/08/2019;20:00;Bahia/BA;3x0;Flamengo/RJ
1;04/08/2019;15:00;Santos/SP;6x1;Goiás/GO
1;03/08/2019;23:00;Ceará/CE;2x1;Fortaleza/CE
1;03/08/2019;23:00;Fluminense/RJ;2x1;Internacional/RS
1;13/08/2019;00:00;CSA/AL;0x2;Fortaleza/CE
1;11/08/2019;23:00;Goiás/GO;0x1;Vasco/RJ
1;11/08/2019;20:00;Avaí/SC;2x2;Cruzeiro/MG
1;11/08/2019;20:00;Botafogo/RJ;2x1;Atlético/PR
1;11/08/2019;20:00;Palmeiras/SP;2x2;Bahia/BA
1;11/08/2019;15:00;Internacional/RS;0x0;Corinthians/SP
1;11/08/2019;01:00;Atlético/MG;2x1;Fluminense/RJ
1;10/08/2019;23:00;Flamengo/RJ;3x1;Grêmio/RS
1;10/08/2019;21:00;Ceará/CE;4x1;Chapecoense/SC
1;10/08/2019;21:00;São Paulo/SP;3x2;Santos/SP
1;18/08/2019;23:00;Chapecoense/SC;1x0;Avaí/SC
1;18/08/2019;20:00;Bahia/BA;1x1;Goiás/GO
1;18/08/2019;20:00;Cruzeiro/MG;2x0;Santos/SP
1;18/08/2019;20:00;Fluminense/RJ;0x1;CSA/AL
1;18/08/2019;20:00;São Paulo/SP;1x0;Ceará/CE
1;18/08/2019;01:00;Grêmio/RS;1x1;Palmeiras/SP
1;17/08/2019;23:00;Atlético/PR;1x0;Atlético/MG
1;17/08/2019;23:00;Vasco/RJ;1x4;Flamengo/RJ
1;17/08/2019;21:00;Corinthians/SP;2x0;Botafogo/RJ
1;17/08/2019;21:00;Fortaleza/CE;0x1;Internacional/RS
1;11/09/2019;01:00;Palmeiras/SP;3x0;Fluminense/RJ
1;27/08/2019;00:00;Botafogo/RJ;0x0;Chapecoense/SC
1;25/08/2019;23:00;Avaí/SC;1x1;Corinthians/SP
1;25/08/2019;23:00;Ceará/CE;0x3;Flamengo/RJ
1;25/08/2019;23:00;CSA/AL;1x1;Cruzeiro/MG
1;25/08/2019;20:00;Goiás/GO;2x1;Internacional/RS
1;25/08/2019;20:00;Santos/SP;3x3;Fortaleza/CE
1;25/08/2019;20:00;Vasco/RJ;2x0;São Paulo/SP
1;24/08/2019;21:00;Grêmio/RS;2x1;Atlético/PR
1;24/08/2019;15:00;Atlético/MG;0x1;Bahia/BA
1;03/09/2019;00:00;Fluminense/RJ;0x1;Avaí/SC
1;01/09/2019;23:00;Corinthians/SP;1x0;Atlético/MG
1;01/09/2019;23:00;Cruzeiro/MG;1x0;Vasco/RJ
1;01/09/2019;20:00;Flamengo/RJ;3x0;Palmeiras/SP
1;01/09/2019;20:00;Fortaleza/CE;2x0;Goiás/GO
1;01/09/2019;01:00;Internacional/RS;3x2;Botafogo/RJ
1;31/08/2019;23:00;Atlético/PR;1x0;Ceará/CE
1;31/08/2019;23:00;Chapecoense/SC;0x1;Santos/SP
1;31/08/2019;21:00;Bahia/BA;1x0;CSA/AL
1;31/08/2019;15:00;São Paulo/SP;0x0;Grêmio/RS
1;08/09/2019;23:00;CSA/AL;2x0;Chapecoense/SC
1;08/09/2019;20:00;Botafogo/RJ;2x1;Atlético/MG
1;08/09/2019;20:00;Santos/SP;1x1;Atlético/PR
1;08/09/2019;15:00;Cruzeiro/MG;1x4;Grêmio/RS
1;08/09/2019;01:00;Goiás/GO;1x2;Palmeiras/SP
1;07/09/2019;23:00;Internacional/RS;1x0;São Paulo/SP
1;07/09/2019;21:00;Avaí/SC;0x3;Flamengo/RJ
1;07/09/2019;21:00;Fortaleza/CE;0x1;Fluminense/RJ
1;07/09/2019;15:00;Corinthians/SP;2x2;Ceará/CE
1;07/09/2019;15:00;Vasco/RJ;0x2;Bahia/BA
1;15/09/2019;23:00;São Paulo/SP;1x1;CSA/AL
1;15/09/2019;20:00;Bahia/BA;1x1;Fortaleza/CE
1;15/09/2019;20:00;Fluminense/RJ;1x0;Corinthians/SP
1;15/09/2019;20:00;Grêmio/RS;3x0;Goiás/GO
1;15/09/2019;15:00;Atlético/PR;0x1;Avaí/SC
1;15/09/2019;15:00;Atlético/MG;1x3;Internacional/RS
1;15/09/2019;01:00;Ceará/CE;0x0;Botafogo/RJ
1;14/09/2019;23:00;Chapecoense/SC;1x2;Vasco/RJ
1;14/09/2019;23:00;Palmeiras/SP;1x0;Cruzeiro/MG
1;14/09/2019;21:00;Flamengo/RJ;1x0;Santos/SP
2;24/09/2019;00:00;Avaí/SC;1x0;Atlético/MG
2;22/09/2019;23:00;Goiás/GO;3x0;Fluminense/RJ
2;22/09/2019;20:00;CSA/AL;1x0;Ceará/CE
2;22/09/2019;20:00;Fortaleza/CE;0x1;Palmeiras/SP
2;22/09/2019;20:00;Vasco/RJ;1x1;Atlético/PR
2;22/09/2019;15:00;Internacional/RS;1x0;Chapecoense/SC
2;22/09/2019;01:00;Santos/SP;0x3;Grêmio/RS
2;21/09/2019;23:00;Corinthians/SP;2x1;Bahia/BA
2;21/09/2019;21:00;Cruzeiro/MG;1x2;Flamengo/RJ
2;21/09/2019;15:00;Botafogo/RJ;1x2;São Paulo/SP
2;02/10/2019;23:15;Atlético/MG;1x2;Vasco/RJ
2;02/10/2019;23:15;Chapecoense/SC;0x1;Corinthians/SP
2;27/09/2019;01:30;Atlético/PR;4x1;Fortaleza/CE
2;27/09/2019;00:00;Fluminense/RJ;1x1;Santos/SP
2;27/09/2019;00:00;Grêmio/RS;6x1;Avaí/SC
2;26/09/2019;23:15;Palmeiras/SP;6x2;CSA/AL
2;26/09/2019;01:30;Bahia/BA;2x0;Botafogo/RJ
2;26/09/2019;01:30;Flamengo/RJ;3x1;Internacional/RS
2;26/09/2019;01:30;São Paulo/SP;0x1;Goiás/GO
2;25/09/2019;23:30;Ceará/CE;0x0;Cruzeiro/MG
2;01/10/2019;00:00;Avaí/SC;0x2;Bahia/BA
2;01/10/2019;00:00;Fortaleza/CE;1x0;Botafogo/RJ
2;01/10/2019;00:00;Goiás/GO;1x0;Cruzeiro/MG
2;29/09/2019;23:00;Atlético/PR;1x1;Chapecoense/SC
2;29/09/2019;23:00;Atlético/MG;2x1;Ceará/CE
2;29/09/2019;20:00;Fluminense/RJ;2x1;Grêmio/RS
2;29/09/2019;20:00;Internacional/RS;1x1;Palmeiras/SP
2;29/09/2019;20:00;Santos/SP;2x0;CSA/AL
2;29/09/2019;15:00;Corinthians/SP;1x0;Vasco/RJ
2;28/09/2019;23:00;Flamengo/RJ;0x0;São Paulo/SP
2;06/10/2019;23:00;CSA/AL;3x1;Avaí/SC
2;06/10/2019;20:00;Botafogo/RJ;0x1;Fluminense/RJ
2;06/10/2019;20:00;Ceará/CE;0x1;Goiás/GO
2;06/10/2019;20:00;Palmeiras/SP;1x1;Atlético/MG
2;06/10/2019;15:00;Chapecoense/SC;0x1;Flamengo/RJ
2;06/10/2019;01:00;Cruzeiro/MG;1x1;Internacional/RS
2;05/10/2019;23:00;Bahia/BA;1x2;Atlético/PR
2;05/10/2019;23:00;Grêmio/RS;0x0;Corinthians/SP
2;05/10/2019;21:00;São Paulo/SP;2x1;Fortaleza/CE
2;05/10/2019;21:00;Vasco/RJ;0x1;Santos/SP
2;11/10/2019;00:00;Flamengo/RJ;3x1;Atlético/MG
2;10/10/2019;23:15;Avaí/SC;0x0;Vasco/RJ
2;10/10/2019;23:15;Corinthians/SP;2x2;Atlético/PR
2;10/10/2019;01:30;Cruzeiro/MG;0x0;Fluminense/RJ
2;10/10/2019;01:30;Santos/SP;2x0;Palmeiras/SP
2;10/10/2019;01:00;Bahia/BA;0x0;São Paulo/SP
2;10/10/2019;01:00;Grêmio/RS;2x1;Ceará/CE
2;10/10/2019;00:30;Fortaleza/CE;2x0;Chapecoense/SC
2;09/10/2019;23:15;Botafogo/RJ;3x1;Goiás/GO
2;09/10/2019;23:15;CSA/AL;1x0;Internacional/RS
2;13/10/2019;23:00;Atlético/MG;1x4;Grêmio/RS
2;13/10/2019;23:00;Chapecoense/SC;1x1;Cruzeiro/MG
2;13/10/2019;22:00;São Paulo/SP;1x0;Corinthians/SP
2;13/10/2019;20:00;Atlético/PR;0x2;Flamengo/RJ
2;13/10/2019;20:00;Ceará/CE;1x0;Avaí/SC
2;13/10/2019;20:00;Internacional/RS;0x0;Santos/SP
2;13/10/2019;20:00;Vasco/RJ;1x0;Fortaleza/CE
2;13/10/2019;01:00;Palmeiras/SP;1x0;Botafogo/RJ
2;12/10/2019;23:00;Fluminense/RJ;2x0;Bahia/BA
2;12/10/2019;21:00;Goiás/GO;1x0;CSA/AL
2;18/10/2019;01:00;Fluminense/RJ;1x2;Atlético/PR
2;17/10/2019;23:15;Avaí/SC;0x2;Internacional/RS
2;17/10/2019;23:15;Santos/SP;2x1;Ceará/CE
2;17/10/2019;01:30;Goiás/GO;2x2;Corinthians/SP
2;17/10/2019;01:30;Vasco/RJ;2x1;Botafogo/RJ
2;17/10/2019;01:00;Cruzeiro/MG;1x0;São Paulo/SP
2;17/10/2019;01:00;Palmeiras/SP;1x0;Chapecoense/SC
2;17/10/2019;00:00;Fortaleza/CE;1x2;Flamengo/RJ
2;16/10/2019;23:15;CSA/AL;2x2;Atlético/MG
2;16/10/2019;23:15;Grêmio/RS;0x1;Bahia/BA
2;22/10/2019;00:00;Botafogo/RJ;2x1;CSA/AL
2;21/10/2019;23:30;Bahia/BA;1x2;Ceará/CE
2;20/10/2019;23:00;Atlético/PR;1x1;Palmeiras/SP
2;20/10/2019;23:00;Chapecoense/SC;2x2;Goiás/GO
2;20/10/2019;22:00;Flamengo/RJ;2x0;Fluminense/RJ
2;20/10/2019;20:00;Atlético/MG;2x0;Santos/SP
2;20/10/2019;20:00;Internacional/RS;0x1;Vasco/RJ
2;20/10/2019;20:00;São Paulo/SP;1x0;Avaí/SC
2;19/10/2019;23:00;Corinthians/SP;1x2;Cruzeiro/MG
2;19/10/2019;21:00;Fortaleza/CE;2x1;Grêmio/RS
2;27/10/2019;22:00;Flamengo/RJ;1x0;CSA/AL
2;27/10/2019;21:00;Avaí/SC;1x2;Palmeiras/SP
2;27/10/2019;19:00;Atlético/PR;4x1;Goiás/GO
2;27/10/2019;19:00;Grêmio/RS;3x0;Botafogo/RJ
2;27/10/2019;19:00;São Paulo/SP;2x0;Atlético/MG
2;27/10/2019;01:00;Cruzeiro/MG;1x1;Fortaleza/CE
2;26/10/2019;23:30;Fluminense/RJ;1x1;Chapecoense/SC
2;26/10/2019;23:00;Bahia/BA;2x3;Internacional/RS
2;26/10/2019;21:00;Ceará/CE;1x1;Vasco/RJ
2;26/10/2019;21:00;Corinthians/SP;0x0;Santos/SP
2;01/11/2019;00:30;Botafogo/RJ;0x2;Cruzeiro/MG
2;01/11/2019;00:30;Internacional/RS;1x1;Atlético/PR
2;31/10/2019;23:00;Goiás/GO;2x2;Flamengo/RJ
2;31/10/2019;22:15;Santos/SP;1x0;Bahia/BA
2;31/10/2019;00:30;Ceará/CE;2x0;Fluminense/RJ
2;31/10/2019;00:30;CSA/AL;2x1;Corinthians/SP
2;31/10/2019;00:30;Vasco/RJ;1x3;Grêmio/RS
2;30/10/2019;22:30;Atlético/MG;0x2;Chapecoense/SC
2;30/10/2019;22:30;Avaí/SC;1x3;Fortaleza/CE
2;30/10/2019;22:30;Palmeiras/SP;3x0;São Paulo/SP
2;03/11/2019;22:30;Goiás/GO;2x0;Avaí/SC
2;03/11/2019;22:00;Cruzeiro/MG;1x1;Bahia/BA
2;03/11/2019;22:00;Santos/SP;4x1;Botafogo/RJ
2;03/11/2019;21:00;Atlético/PR;1x0;CSA/AL
2;03/11/2019;21:00;Grêmio/RS;2x0;Internacional/RS
2;03/11/2019;19:00;Flamengo/RJ;4x1;Corinthians/SP
2;03/11/2019;00:00;Chapecoense/SC;0x3;São Paulo/SP
2;02/11/2019;22:00;Fluminense/RJ;0x0;Vasco/RJ
2;02/11/2019;22:00;Palmeiras/SP;1x0;Ceará/CE
2;02/11/2019;20:00;Fortaleza/CE;2x2;Atlético/MG
2;08/11/2019;00:00;Grêmio/RS;2x1;CSA/AL
2;07/11/2019;23:00;Botafogo/RJ;0x1;Flamengo/RJ
2;07/11/2019;22:30;Ceará/CE;2x0;Internacional/RS
2;07/11/2019;22:30;São Paulo/SP;0x2;Fluminense/RJ
2;07/11/2019;00:30;Atlético/PR;0x0;Cruzeiro/MG
2;07/11/2019;00:30;Bahia/BA;1x1;Chapecoense/SC
2;07/11/2019;00:30;Vasco/RJ;1x2;Palmeiras/SP
2;07/11/2019;00:00;Avaí/SC;1x2;Santos/SP
2;06/11/2019;23:00;Atlético/MG;2x0;Goiás/GO
2;06/11/2019;22:30;Corinthians/SP;3x2;Fortaleza/CE
2;11/11/2019;23:00;Botafogo/RJ;2x0;Avaí/SC
2;10/11/2019;22:00;Chapecoense/SC;0x1;Grêmio/RS
2;10/11/2019;22:00;CSA/AL;0x3;Vasco/RJ
2;10/11/2019;22:00;Fortaleza/CE;1x0;Ceará/CE
2;10/11/2019;21:00;Flamengo/RJ;3x1;Bahia/BA
2;10/11/2019;19:00;Cruzeiro/MG;0x0;Atlético/MG
2;10/11/2019;19:00;Internacional/RS;2x1;Fluminense/RJ
2;10/11/2019;19:00;São Paulo/SP;0x1;Atlético/PR
2;09/11/2019;22:00;Palmeiras/SP;1x1;Corinthians/SP
2;09/11/2019;20:00;Goiás/GO;0x3;Santos/SP
2;18/11/2019;23:00;Cruzeiro/MG;0x0;Avaí/SC
2;18/11/2019;22:30;Vasco/RJ;1x1;Goiás/GO
2;17/11/2019;22:00;Fortaleza/CE;3x0;CSA/AL
2;17/11/2019;21:00;Atlético/PR;1x0;Botafogo/RJ
2;17/11/2019;21:00;Chapecoense/SC;1x0;Ceará/CE
2;17/11/2019;21:00;Corinthians/SP;0x0;Internacional/RS
2;17/11/2019;19:00;Bahia/BA;1x1;Palmeiras/SP
2;17/11/2019;19:00;Grêmio/RS;0x1;Flamengo/RJ
2;16/11/2019;22:00;Fluminense/RJ;1x1;Atlético/MG
2;16/11/2019;20:00;Santos/SP;1x1;São Paulo/SP
2;14/11/2019;00:30;Flamengo/RJ;4x4;Vasco/RJ
2;25/11/2019;23:00;CSA/AL;0x1;Fluminense/RJ
2;24/11/2019;22:00;Avaí/SC;0x1;Chapecoense/SC
2;24/11/2019;22:00;Ceará/CE;1x1;São Paulo/SP
2;24/11/2019;22:00;Internacional/RS;2x2;Fortaleza/CE
2;24/11/2019;21:00;Botafogo/RJ;1x0;Corinthians/SP
2;24/11/2019;19:00;Atlético/MG;0x1;Atlético/PR
2;24/11/2019;19:00;Goiás/GO;4x3;Bahia/BA
2;24/11/2019;19:00;Palmeiras/SP;1x2;Grêmio/RS
2;24/11/2019;00:00;Santos/SP;4x1;Cruzeiro/MG
2;29/11/2019;00:30;Cruzeiro/MG;0x1;CSA/AL
2;28/11/2019;23:30;São Paulo/SP;1x0;Vasco/RJ
2;28/11/2019;23:00;Fortaleza/CE;2x1;Santos/SP
2;28/11/2019;22:30;Fluminense/RJ;1x0;Palmeiras/SP
2;28/11/2019;00:30;Atlético/PR;2x0;Grêmio/RS
2;28/11/2019;00:30;Corinthians/SP;3x0;Avaí/SC
2;28/11/2019;00:30;Flamengo/RJ;4x1;Ceará/CE
2;28/11/2019;00:00;Bahia/BA;1x1;Atlético/MG
2;27/11/2019;22:30;Chapecoense/SC;0x1;Botafogo/RJ
2;27/11/2019;22:30;Internacional/RS;1x2;Goiás/GO
2;02/12/2019;23:00;Vasco/RJ;1x0;Cruzeiro/MG
2;01/12/2019;22:00;Grêmio/RS;3x0;São Paulo/SP
2;01/12/2019;22:00;Santos/SP;2x0;Chapecoense/SC
2;01/12/2019;21:00;Atlético/MG;2x1;Corinthians/SP
2;01/12/2019;21:00;CSA/AL;1x2;Bahia/BA
2;01/12/2019;19:00;Avaí/SC;1x1;Fluminense/RJ
2;01/12/2019;19:00;Goiás/GO;1x2;Fortaleza/CE
2;01/12/2019;19:00;Palmeiras/SP;1x3;Flamengo/RJ
2;30/11/2019;22:00;Botafogo/RJ;0x1;Internacional/RS
2;30/11/2019;22:00;Ceará/CE;1x1;Atlético/PR
2;05/12/2019;23:00;Flamengo/RJ;6x1;Avaí/SC
2;05/12/2019;22:15;Bahia/BA;1x1;Vasco/RJ
2;05/12/2019;22:15;Grêmio/RS;2x0;Cruzeiro/MG
2;05/12/2019;22:15;Palmeiras/SP;5x1;Goiás/GO
2;05/12/2019;00:30;Fluminense/RJ;0x0;Fortaleza/CE
2;05/12/2019;00:30;São Paulo/SP;2x1;Internacional/RS
2;05/12/2019;00:00;Chapecoense/SC;3x0;CSA/AL
2;04/12/2019;22:30;Atlético/MG;2x0;Botafogo/RJ
2;04/12/2019;22:30;Ceará/CE;0x1;Corinthians/SP
2;04/12/2019;22:00;Atlético/PR;1x0;Santos/SP
2;08/12/2019;19:00;Avaí/SC;0x0;Atlético/PR
2;08/12/2019;19:00;Botafogo/RJ;1x1;Ceará/CE
2;08/12/2019;19:00;Corinthians/SP;1x2;Fluminense/RJ
2;08/12/2019;19:00;Cruzeiro/MG;0x2;Palmeiras/SP
2;08/12/2019;19:00;CSA/AL;1x2;São Paulo/SP
2;08/12/2019;19:00;Fortaleza/CE;2x1;Bahia/BA
2;08/12/2019;19:00;Goiás/GO;3x2;Grêmio/RS
2;08/12/2019;19:00;Internacional/RS;2x1;Atlético/MG
2;08/12/2019;19:00;Santos/SP;4x0;Flamengo/RJ
2;08/12/2019;19:00;Vasco/RJ;1x1;Chapecoense/SC
1;08/08/2020;19:00;Fortaleza/CE;0x2;Atlético/PR
1;08/08/2020;19:30;Coritiba/PR;0x1;Internacional/RS
1;08/08/2020;21:00;Sport/PE;3x2;Ceará/CE
1;09/08/2020;16:00;Flamengo/RJ;0x1;Atlético/MG
1;09/08/2020;16:00;Santos/SP;1x1;Bragantino/SP
1;09/08/2020;19:00;Grêmio/RS;1x0;Fluminense/RJ
1;30/09/2020;21:30;Botafogo/RJ;1x2;Bahia/BA
1;30/09/2020;21:30;Corinthians/SP;0x0;Atlético/GO
1;03/12/2020;19:00;Goiás/GO;0x3;São Paulo/SP
1;26/01/2020;20:00;Palmeiras/SP;1x1;Vasco/RJ
1;12/08/2020;19:15;Bragantino/SP;1x1;Botafogo/RJ
1;12/08/2020;19:15;Atlético/MG;3x2;Corinthians/SP
1;12/08/2020;19:15;Atlético/PR;2x1;Goiás/GO
1;12/08/2020;20:30;Bahia/BA;1x0;Coritiba/PR
1;12/08/2020;20:30;Atlético/GO;3x0;Flamengo/RJ
1;12/08/2020;21:30;Fluminense/RJ;1x1;Palmeiras/SP
1;12/08/2020;21:30;Ceará/CE;1x1;Grêmio/RS
1;13/08/2020;19:15;São Paulo/SP;1x0;Fortaleza/CE
1;13/08/2020;19:30;Internacional/RS;2x0;Santos/SP
1;13/08/2020;20:00;Vasco/RJ;2x0;Sport/PE
1;15/08/2020;19:00;Grêmio/RS;0x0;Corinthians/SP
1;15/08/2020;19:30;Coritiba/PR;0x1;Flamengo/RJ
1;15/08/2020;21:30;Palmeiras/SP;1x1;Goiás/GO
1;16/08/2020;11:00;Atlético/MG;2x0;Ceará/CE
1;16/08/2020;16:00;Vasco/RJ;2x1;São Paulo/SP
1;16/08/2020;16:00;Bahia/BA;2x1;Bragantino/SP
1;16/08/2020;18:00;Fluminense/RJ;2x1;Internacional/RS
1;16/08/2020;19:00;Atlético/GO;1x1;Sport/PE
1;16/08/2020;19:30;Fortaleza/CE;0x0;Botafogo/RJ
1;16/08/2020;19:45;Santos/SP;3x1;Atlético/PR
1;19/08/2020;19:15;Flamengo/RJ;1x1;Grêmio/RS
1;19/08/2020;19:15;Bragantino/SP;2x1;Fluminense/RJ
1;19/08/2020;19:30;Atlético/PR;0x1;Palmeiras/SP
1;19/08/2020;20:30;Internacional/RS;3x0;Atlético/GO
1;19/08/2020;20:30;Goiás/GO;1x3;Fortaleza/CE
1;19/08/2020;21:30;Botafogo/RJ;2x1;Atlético/MG
1;19/08/2020;21:30;Corinthians/SP;3x1;Coritiba/PR
1;20/08/2020;19:15;Sport/PE;0x1;Santos/SP
1;20/08/2020;20:00;São Paulo/SP;1x1;Bahia/BA
1;20/08/2020;20:00;Ceará/CE;0x3;Vasco/RJ
1;22/08/2020;16:00;Atlético/PR;0x1;Fluminense/RJ
1;22/08/2020;19:00;Internacional/RS;1x0;Atlético/MG
1;22/08/2020;21:00;Goiás/GO;2x0;Atlético/GO
1;23/08/2020;11:00;Flamengo/RJ;1x1;Botafogo/RJ
1;23/08/2020;16:00;Vasco/RJ;0x0;Grêmio/RS
